Course title,Course_Type,Organization,Skills,Workload,Difficulty_level,Language,Course_link,Ratings,Review count,Payment_Model
Cisco Software-Defined Wan for Enterprise & Cloud: Unit 2,Individual Course,Pearson,"Cloud Deployment, Configuration Management, Network Architecture, Network Infrastructure, Network Performance Management, Package and Software Management, Scalability, Software-Defined Networking, Virtual Networking, Wide Area Networks",5 hours,Beginner,en,https://www.coursera.org/learn/pearson-cisco-software-defined-wan-unit2,N/A,3,Free Audit / Pay for Cert
طرح الأسئلة لاتخاذ قرارات قائمة على البيانات,Individual Course,Google,"Case Studies, Data Cleansing, Data Collection, Data Ethics, Data Integration, Data Integrity, Data Presentation, Data Storytelling, Data Validation, Data Visualization, Data Visualization Software, Data-Driven Decision-Making, Ggplot2, Interactive Data Visualization, Interviewing Skills, Presentations, Rmarkdown, Spreadsheet Software, Stakeholder Communications, Tableau Software",,Beginner,ar,https://www.coursera.org/learn/ask-questions-to-make-data-driven-decisions-arabic,N/A,0,Free Audit / Pay for Cert
Generative Leadership: Inspiring Adaptability in an AI World,Individual Course,University of Michigan,"AI Enablement, Adaptability, Change Management, Emotional Intelligence, Innovation, Leadership, Open Mindset, Organizational Change, Organizational Leadership, Strategic Leadership, Visionary",,Beginner,en,https://www.coursera.org/learn/generative-leadership-inspiring-adaptability-in-an-ai-world,4.6,14,Free Audit / Pay for Cert
Build a complete pixel platformer in Godot 4,Individual Course,Packt,"Data Persistence, Debugging",,Intermediate,en,https://www.coursera.org/learn/packt-build-a-complete-pixel-platformer-in-godot-4-lny1w,N/A,0,Free Audit / Pay for Cert
YouTube Planning: Script Engaging Videos,Individual Course,Coursera,"AI Personalization, Content Creation, Scripting, Storyboarding, Storytelling, Video Production, Writing and Editing",45 minutes,Beginner,en,https://www.coursera.org/learn/youtube-planning-script-engaging-videos,N/A,0,Free Audit / Pay for Cert
Linux Network Administration,Individual Course,Packt,"Command-Line Interface, File Transfer Protocol (FTP), General Networking, Linux, Linux Administration, Linux Commands, Network Administration, Network Infrastructure, Network Protocols, Network Troubleshooting, Software Installation, System Configuration, TCP\u002FIP, Virtual Networking, Virtualization",,Beginner,en,https://www.coursera.org/learn/packt-linux-network-administration-o4s5g,N/A,1,Free Audit / Pay for Cert
Microsoft Ruta ExperiencIA,Individual Course,Microsoft,"AI Enablement, Artificial Intelligence, Generative AI, Machine Learning, Natural Language Processing, Productivity, Responsible AI",,Beginner,es,https://www.coursera.org/learn/microsoft-ruta-experiencia,N/A,2,Free Audit / Pay for Cert
"GIS Mastery: Spatial Data, Remote Sensing, Decision Support",Individual Course,Coursera,"Data Analysis, Decision Support Systems, Geographic Information Systems, Geospatial Mapping, Global Positioning Systems, Metadata Management, Spatial Analysis, Spatial Data Analysis",3 Hour,Intermediate,en,https://www.coursera.org/learn/gis-mastery-spatial-data-remote-sensing-decision-support,4.7,24,Free Audit / Pay for Cert
The Importance and Power of Music in our Society,Individual Course,Universiteit Leiden,"Culture, Economics, Ethical Standards And Conduct, Liberal Arts, Music, Policy, Political Sciences, Psychology, Social Impact, Social Sciences, Social Studies, Socioeconomics, Sociology, and Social Studies",,Beginner,en,https://www.coursera.org/learn/importance-power-music-our-society,4.6,72,Free Audit / Pay for Cert
Залучення клієнтів за допомогою цифрового маркетингу,Individual Course,Google,"Canva (Software), Content Creation, Design, Design Elements And Principles, Graphic and Visual Design, Visual Design",,Beginner,uk,https://www.coursera.org/learn/attract-and-engage-customers-ua,N/A,60,Free Audit / Pay for Cert
Risks to Crop Production in Agriculture,Individual Course,University of Illinois Urbana-Champaign,"Business Risk Management, Cash Flows, Decision Making, Environment and Resource Management, Financial Analysis, Land Management, Legal Risk, Policty Analysis, Production Process, Research, Risk Management, Sustainability Standards, and Development","4 weeks of study, 2.5 hours/week",Intermediate,en,https://www.coursera.org/learn/risks-to-crop-production-in-agriculture,N/A,7,Free Audit / Pay for Cert
"Master Unity Maze Games: Design, Build & Optimize",Individual Course,EDUCBA,"C# (Programming Language), Data Structures, Game Design, Object Oriented Programming (OOP), Performance Tuning, Program Development, Scripting, System Configuration, UI Components, Unity Engine, Video Game Development",,N/A,en,https://www.coursera.org/learn/master-unity-maze-games-design-build-optimize,N/A,0,Free Audit / Pay for Cert
Data Science and Machine Learning H2O.ai Platforms,Individual Course,H2O.ai,"AI Enablement, Applied Machine Learning, Data Governance, Data Preprocessing, Data Science, Data Wrangling, Exploratory Data Analysis, Feature Engineering, Generative AI, Large Language Modeling, MLOps (Machine Learning Operations), Model Deployment, Model Evaluation, Project Planning, Prompt Engineering, Responsible AI",,Intermediate,en,https://www.coursera.org/learn/data-science-and-machine-learning-h2oai-platforms,N/A,0,Free Audit / Pay for Cert
La gestión de personas y equipos,Individual Course,IESE Business School,"Conflict Management, Culture, Decision Making, Employee Engagement, Leadership, Organizational Leadership, Organizational Structure, People Management, Performance Management, Persona (User Experience), Team Management",2-3 horas por semana,Beginner,es,https://www.coursera.org/learn/gestion-personas-equipos,4.8,1511,Free Audit / Pay for Cert
GenAI for Customer Insights,Individual Course,Coursera,"AI Personalization, Artificial Intelligence, Business Intelligence, Customer Analysis, Customer Data Management, Customer Engagement, Customer Insights, Customer experience strategy (CX), Data Analysis, Data-Driven Decision-Making, Generative AI, Predictive Analytics, Trend Analysis, User Feedback",2 Hour,Beginner,en,https://www.coursera.org/learn/genai-for-customer-insights,N/A,4,Free Audit / Pay for Cert
Practical C++: Learn C++ Basics Step by Step,Individual Course,Packt,"C++ (Programming Language), Command-Line Interface, Computer Programming, Data Structures, Debugging, Development Environment, Maintainability, Object Oriented Programming (OOP)",,Beginner,en,https://www.coursera.org/learn/packt-practical-c-learn-c-basics-step-by-step-y2bkj,N/A,0,Free Audit / Pay for Cert
Chronicle SIEM: Introduction & Single Event Rules,Individual Course,Google Cloud,"Cloud Computing, Networking",60 minutes,Beginner,en,https://www.coursera.org/learn/googlecloud-chronicle-siem-introduction-single-event-rules-dwafp,N/A,0,Free Audit / Pay for Cert
Salesforce on AWS - From Basics to Business Innovation (日本語),Individual Course,Amazon Web Services,"Amazon Web Services, Business, Business Transformation, Business Valuation, Cloud-Based Integration, Customer Service, Customer experience improvement, Digital Transformation, Operational Excellence, Operations, Salesforce, Systems Integration, Technology Strategies",,Beginner,en,https://www.coursera.org/learn/salesforce-on-aws-from-basics-to-business-innovation,N/A,0,Free Audit / Pay for Cert
Java Spring Boot - Advanced,Individual Course,EDUCBA,"Ajax, Application Deployment, File Management, Java, Load Balancing, Microservices, MongoDB, NoSQL, Restful API, Scalability, Software Architecture, Spring Boot, Spring Framework, Web Applications, YAML",,N/A,en,https://www.coursera.org/learn/java-spring-boot-advanced,4.8,22,Free Audit / Pay for Cert
C++ Class Development,Individual Course,University of Colorado System,"Application Development, C++ (Programming Language), Debugging, Game Design, Object Oriented Programming (OOP), Programming Principles, Software Design Patterns, Unreal Engine, Video Game Development",,Intermediate,en,https://www.coursera.org/learn/cpp-class-development,4.8,18,Free Audit / Pay for Cert
"Den UX-Designprozess beginnen: Empathie aufbauen, Fokus definieren, Ideen entwickeln",Individual Course,Google,"Artificial Intelligence, Design Research, Design Thinking, Figma (Design Software), Human Centered Design, Information Architecture, Interaction Design, Persona (User Experience), Prototyping, Storyboarding, Usability, Usability Testing, User Centered Design, User Experience, User Experience Design, User Interface (UI) Design, User Research, Web Content Accessibility Guidelines, Wireframing",,Beginner,de,https://www.coursera.org/learn/den-ux-designprozess-starten-empathie-aufbauen-fokus-definieren-ideen-entwickeln,N/A,0,Free Audit / Pay for Cert
Design Ethical AI Rewards and Policies,Individual Course,Coursera,"Algorithms, Due Diligence, Policy Analysis, Policy Development, Regulatory Compliance, Reinforcement Learning, Risk Analysis",Approximately 188 minutes,Intermediate,en,https://www.coursera.org/learn/design-ethical-ai-rewards-and-policies,N/A,0,Free Audit / Pay for Cert
工程圖學 3D CAD,Individual Course,National Taiwan University,"3D Assets, 3D Modeling, Computer Graphics, Computer-Aided Design, SketchUp (3D Modeling Software), Visualization (Computer Graphics)",,N/A,zh-TW,https://www.coursera.org/learn/3d-cad,4.8,94,Free Audit / Pay for Cert
Statistical Methods for Psychological Research,Individual Course,O.P. Jindal Global University,"Analysis, Correlation Analysis, Data Literacy, Descriptive Statistics, Probability & Statistics, Probability Distribution, Quantitative Research, Regression Analysis, Research Design, Sampling (Statistics), Statistical Analysis, Statistical Hypothesis Testing, Statistical Inference, Statistical Methods",Approximately 4-6 hours.,Beginner,en,https://www.coursera.org/learn/-statistical-methods-for-psychological-research,N/A,0,Free Audit / Pay for Cert
Créer des visuels Facebook avec PicMonkey pour entreprises,Individual Course,Coursera,"Design And Product, Marketing",2 heures,Beginner,fr,https://www.coursera.org/learn/creer-visuels-facebook-picmonkey-entreprises,N/A,0,Free Audit / Pay for Cert
Master Advanced Flutter App Development,Individual Course,EDUCBA,"Application Design, Data Validation, Flutter (Software), Image Quality, Interactive Design, Mobile Development, Responsive Web Design, Usability, User Interface (UI), User Interface (UI) Design, Verification And Validation",,Intermediate,en,https://www.coursera.org/learn/master-advanced-flutter-app-development,N/A,0,Free Audit / Pay for Cert
Project Manager Engagement with Stakeholders,Individual Course,Microsoft,"Communication, Conflict Management, Cultural Diversity, Cultural Sensitivity, Influencing, Organizational Structure, Project Management, Relationship Building, Stakeholder Engagement, Stakeholder Management, Strategic Communication","4 weeks of study, 3-5 hours/week.",Beginner,en,https://www.coursera.org/learn/project-manager-engagement-with-stakeholders,4.8,62,Free Audit / Pay for Cert
Cáncer de próstata,Individual Course,Universidad Nacional Autónoma de México,"Anatomy, Diagnostic Tests, Epidemiology, Medical Imaging, Oncology, Pain Management, Pathology, Patient Evaluation, Pharmacotherapy, Physiology, Radiation Therapy, Risk Analysis, Surgery, Treatment Planning, Urology",,Beginner,es,https://www.coursera.org/learn/cancer-prostata,4.8,171,Free Audit / Pay for Cert
Build and Manage Insurance Claims with MariaDB,Individual Course,EDUCBA,"Back-End Web Development, Data Validation, Database Design, Database Management, Databases, Health Information Management, Relational Databases, SQL, Web Applications",,Beginner,en,https://www.coursera.org/learn/build-and-manage-insurance-claims-with-mariadb,N/A,0,Free Audit / Pay for Cert
Mastering Linux Admin with Rocky - A Hands-On Approach,Individual Course,Packt,"Linux Commands, OS Process Management",,Intermediate,en,https://www.coursera.org/learn/packt-mastering-linux-admin-with-rocky-a-hands-on-approach-rvhk8,N/A,0,Free Audit / Pay for Cert
Continuous Integration & Continuous Deployment with Jenkins,Individual Course,LearnKartS,"Apache Maven, Apache Tomcat, Application Deployment, Application Lifecycle Management, CI\u002FCD, Command-Line Interface, Continuous Delivery, Continuous Deployment, Continuous Integration, DevOps, Docker (Software), Git (Version Control System), Jenkins, Shell Script","3 weeks of study, 3-4 hours per week",Intermediate,en,https://www.coursera.org/learn/inte,3.5,13,Free Audit / Pay for Cert
Interviewing Users: Conducting Effective User Research,Individual Course,Packt,"Business Analysis, Customer Insights, Data Analysis, Data Presentation, Scheduling, UI\u002FUX Research",,Intermediate,en,https://www.coursera.org/learn/packt-interviewing-users-conducting-effective-user-research,N/A,0,Free Audit / Pay for Cert
